alg;inst;repl ;tempo
Not_3;10;2;3.53
Not_3;11;2;4.68
Not_3;12;2;5.48
Not_3;13;2;5.48
Not_3;14;2;5.88
Not_3;15;2;3.13
Not_3;16;2;5.1
Not_3;17;2;6.63
Not_3;18;2;5.85
Not_3;19;2;7.03
Not_3;20;2;4.3
Not_3;21;2;5.85
Not_3;22;2;7.8
Not_3;23;2;7.03
Not_3;24;2;3.9
Not_3;25;2;3.9
Not_3;26;2;4.68
Not_3;27;2;5.85
Not_3;28;2;4.68
Not_3;29;2;5.48
Not_3;30;2;3.53
Not_3;31;2;3.5
Not_3;32;2;5.88
Not_3;33;2;7.83
Not_3;34;2;4.3
Not_3;35;2;2.35
Not_3;36;2;2.73
Not_3;37;2;7.03
Not_3;38;2;4.7
Not_3;39;2;6.65
Not_3;40;2;5.48
Not_3;41;2;8.6
Not_3;42;2;9.78
Not_3;43;2;12.5
Not_3;44;2;14.45
Not_3;45;2;5.08
Not_3;46;2;7.05
Not_3;47;2;6.25
Not_3;48;2;10.93
Not_3;49;2;11.35
Not_3;50;2;5.48
Not_3;51;2;7.03
Not_3;52;2;9
Not_3;53;2;11.73
Not_3;54;2;12.1
Not_3;55;2;7.83
Not_3;56;2;12.5
Not_3;57;2;7.43
Not_3;58;2;8.6
Not_3;59;2;16.43
Not_3;60;2;7.43
Not_3;61;2;9.38
Not_3;62;2;8.2
Not_3;63;2;9.38
Not_3;64;2;17.2
Not_3;65;2;6.25
Not_3;66;2;12.88
Not_3;67;2;14.83
Not_3;68;2;10.55
Not_3;69;2;12.13
Not_3;70;2;6.25
Not_3;71;2;8.55
Not_3;72;2;7.85
Not_3;73;2;17.95
Not_3;74;2;21.85
Not_3;75;2;8.6
Not_3;76;2;14.05
Not_3;77;2;14.8
Not_3;78;2;21.1
Not_3;79;2;31.35
Not_3;80;2;6.25
Not_3;81;2;8.6
Not_3;82;2;14.8
Not_3;83;2;18.75
Not_3;84;2;25
Not_3;85;2;13.3
Not_3;86;2;15.6
Not_3;87;2;14.85
Not_3;88;2;29.7
Not_3;89;2;22.7
Not_3;90;2;8.55
Not_3;91;2;14.95
Not_3;92;2;32.8
Not_3;93;2;28.9
Not_3;94;2;37.5
Not_3;95;2;18
Not_3;96;2;25.8
Not_3;97;2;52.35
Not_3;98;2;57.8
Not_3;99;2;57.85
Not_3;100;2;54.75
Not_3;101;2;35.25
Not_3;102;2;62.5
Not_3;103;2;42.75
Not_3;104;2;90
Not_3;105;2;35.25
Not_3;106;2;39
Not_3;107;2;47
Not_3;108;2;50.75
Not_3;109;2;82
Not_3;110;2;43
Not_3;111;2;50.75
Not_3;112;2;66.25
Not_3;113;2;46.75
Not_3;114;2;74.25
Not_3;115;2;43
Not_3;116;2;46.75
Not_3;117;2;78.25
Not_3;118;2;47
Not_3;119;2;89.75
Not_3;120;2;82
Not_3;121;2;58.75
Not_3;122;2;43
Not_3;123;2;62.5
Not_3;124;2;148.5
Not_3;125;2;58.5
Not_3;126;2;66.25
Not_3;127;2;121
Not_3;128;2;54.5
Not_3;129;2;164
Not_3;130;2;78.5
Not_3;131;2;55
Not_3;132;2;93.5
Not_3;133;2;109.5
Not_3;134;2;101.5
Not_3;135;2;117.5
Not_3;136;2;78
Not_3;137;2;117
Not_3;138;2;125
Not_3;139;2;265.5
Not_3;140;2;164
Not_3;141;2;148.5
Not_3;142;2;125
Not_3;143;2;242.5
Not_3;144;2;367
Not_3;145;2;141
Not_3;146;2;164.5
Not_3;147;2;242.5
Not_3;148;2;242
Not_3;149;2;250
Not_3;150;2;281
Not_3;151;2;281.5
Not_3;152;2;328.5
Not_3;153;2;258
Not_3;154;2;406
Not_3;155;2;187.5
Not_3;156;2;343.5
Not_3;157;2;375
Not_3;158;2;469
Not_3;159;2;219
Not_3;160;2;117
Not_3;161;2;226.5
Not_3;162;2;500
Not_3;163;2;382.5
Not_3;164;2;430
Not_3;165;2;289
Not_3;166;2;352.5
Not_3;167;2;507.5
Not_3;168;2;587.5
Not_3;169;2;547.5
Not_3;170;2;232.5
Not_3;171;2;235
Not_3;172;2;467.5
Not_3;173;2;702.5
Not_3;174;2;625
Not_3;175;2;430
Not_3;176;2;430
Not_3;177;2;392.5
Not_3;178;2;662.5
Not_3;179;2;625
Not_3;0;3;2.35
Not_3;1;3;2.75
Not_3;2;3;3.9
Not_3;3;3;3.5
Not_3;4;3;6.25
Not_3;5;3;3.53
Not_3;6;3;3.53
Not_3;7;3;3.53
Not_3;8;3;3.13
Not_3;9;3;4.3
Not_3;10;3;3.5
Not_3;11;3;4.68
Not_3;12;3;5.85
Not_3;13;3;5.85
Not_3;14;3;5.85
Not_3;15;3;3.13
Not_3;16;3;3.9
Not_3;17;3;6.65
Not_3;18;3;5.88
Not_3;19;3;7.43
Not_3;20;3;3.93
Not_3;21;3;6.25
Not_3;22;3;7.45
Not_3;23;3;6.63
Not_3;24;3;3.9
Not_3;25;3;3.9
Not_3;26;3;5.1
Not_3;27;3;5.08
Not_3;28;3;4.3
Not_3;29;3;4.7
Not_3;30;3;4.3
Not_3;31;3;3.13
Not_3;32;3;4.7
Not_3;33;3;5.45
Not_3;34;3;4.68
Not_3;35;3;3.13
Not_3;36;3;2.35
Not_3;37;3;7.03
Not_3;38;3;5.08
Not_3;39;3;6.63
Not_3;40;3;5.08
Not_3;41;3;5.85
Not_3;42;3;9
Not_3;43;3;8.6
Not_3;44;3;15.63
Not_3;45;3;5.08
Not_3;46;3;7.43
Not_3;47;3;6.25
Not_3;48;3;10.55
Not_3;49;3;10.55
Not_3;50;3;5.48
Not_3;51;3;7.03
Not_3;52;3;10.15
Not_3;53;3;7.43
Not_3;54;3;11.33
Not_3;55;3;5.45
Not_3;56;3;10.55
Not_3;57;3;7.05
Not_3;58;3;8.98
Not_3;59;3;22.68
Not_3;60;3;7.05
Not_3;61;3;9.78
Not_3;62;3;7.03
Not_3;63;3;9.75
Not_3;64;3;10.95
Not_3;65;3;6.25
Not_3;66;3;12.53
Not_3;67;3;9.78
Not_3;68;3;9
Not_3;69;3;12.1
Not_3;70;3;7.9
Not_3;71;3;8.6
Not_3;72;3;8.6
Not_3;73;3;14.05
Not_3;74;3;19.5
Not_3;75;3;8.6
Not_3;76;3;11.75
Not_3;77;3;13.3
Not_3;78;3;22.65
Not_3;79;3;23.45
Not_3;80;3;7.05
Not_3;81;3;8.6
Not_3;82;3;14.1
Not_3;83;3;17.15
Not_3;84;3;22.65
Not_3;85;3;11.7
Not_3;86;3;14.05
Not_3;87;3;14.85
Not_3;88;3;17.95
Not_3;89;3;25.8
Not_3;90;3;8.6
Not_3;91;3;21.85
Not_3;92;3;30.45
Not_3;93;3;33.6
Not_3;94;3;35.95
Not_3;95;3;25
Not_3;96;3;25
Not_3;97;3;47.65
Not_3;98;3;47.65
Not_3;99;3;73.8
Not_3;100;3;50.75
Not_3;101;3;35.25
Not_3;102;3;66.5
Not_3;103;3;47
Not_3;104;3;93.75
Not_3;105;3;43
Not_3;106;3;46.75
Not_3;107;3;43
Not_3;108;3;50.75
Not_3;109;3;101.5
Not_3;110;3;43
Not_3;111;3;58.5
Not_3;112;3;66.5
Not_3;113;3;50.75
Not_3;114;3;78.25
Not_3;115;3;43
Not_3;116;3;47
Not_3;117;3;74.25
Not_3;118;3;47
Not_3;119;3;74
Not_3;120;3;58.5
Not_3;121;3;58.75
Not_3;122;3;47
Not_3;123;3;62.5
Not_3;124;3;160
Not_3;125;3;62.5
Not_3;126;3;86
Not_3;127;3;113.25
Not_3;128;3;129
Not_3;129;3;156.25
Not_3;130;3;78.5
Not_3;131;3;55
Not_3;132;3;102
Not_3;133;3;78
Not_3;134;3;187.5
Not_3;135;3;117
Not_3;136;3;78
Not_3;137;3;109.5
Not_3;138;3;141
Not_3;139;3;226.5
Not_3;140;3;132.5
Not_3;141;3;109.5
Not_3;142;3;125
Not_3;143;3;218.5
Not_3;144;3;351.5
Not_3;145;3;203
Not_3;146;3;211
Not_3;147;3;218.5
Not_3;148;3;234.5
Not_3;149;3;211
Not_3;150;3;93.5
Not_3;151;3;250
Not_3;152;3;320.5
Not_3;153;3;320.5
Not_3;154;3;429.5
Not_3;155;3;218.5
Not_3;156;3;265.5
Not_3;157;3;281.5
Not_3;158;3;375
Not_3;159;3;398.5
Not_3;160;3;148.5
Not_3;161;3;266
Not_3;162;3;375
Not_3;163;3;273
Not_3;164;3;453
Not_3;165;3;383
Not_3;166;3;352.5
Not_3;167;3;467.5
Not_3;168;3;705
Not_3;169;3;470
Not_3;170;3;235
Not_3;171;3;235
Not_3;172;3;430
Not_3;173;3;585
Not_3;174;3;625
Not_3;175;3;390
Not_3;176;3;430
Not_3;177;3;430
Not_3;178;3;545
Not_3;179;3;587.5
Not_3;0;4;3.13
Not_3;1;4;2.75
Not_3;2;4;3.9
Not_3;3;4;2.53
Not_3;4;4;7.03
Not_3;5;4;2.35
Not_3;6;4;2.33
Not_3;7;4;3.13
Not_3;8;4;3.13
Not_3;9;4;4.3
Not_3;10;4;4.3
Not_3;11;4;5.48
Not_3;12;4;5.08
Not_3;13;4;6.25
Not_3;14;4;5.88
Not_3;15;4;3.13
Not_3;16;4;3.95
Not_3;17;4;4.28
Not_3;18;4;4.7
Not_3;19;4;7.8
Not_3;20;4;3.53
Not_3;21;4;5.88
Not_3;22;4;8.2
Not_3;23;4;5.48
Not_3;24;4;4.3
Not_3;25;4;4.3
Not_3;26;4;4.28
Not_3;27;4;5.48
Not_3;28;4;4.3
Not_3;29;4;4.7
Not_3;30;4;3.53
Not_3;31;4;3.5
Not_3;32;4;4.68
Not_3;33;4;5.08
Not_3;34;4;4.7
Not_3;35;4;2.35
Not_3;36;4;2.73
Not_3;37;4;7.43
Not_3;38;4;5.08
Not_3;39;4;5.85
Not_3;40;4;5.48
Not_3;41;4;6.25
Not_3;42;4;7.05
Not_3;43;4;7.8
Not_3;44;4;13.28
Not_3;45;4;5.08
Not_3;46;4;5.45
Not_3;47;4;5.08
Not_3;48;4;8.2
Not_3;49;4;10.55
Not_3;50;4;3.9
Not_3;51;4;7.43
Not_3;52;4;10.18
Not_3;53;4;7.43
Not_3;54;4;9.78
Not_3;55;4;5.85
Not_3;56;4;10.55
Not_3;57;4;9.78
Not_3;58;4;8.98
Not_3;59;4;16.8
Not_3;60;4;7.03
Not_3;61;4;8.98
Not_3;62;4;6.25
Not_3;63;4;10.95
Not_3;64;4;11.73
Not_3;65;4;7.03
Not_3;66;4;11.73
Not_3;67;4;10.55
Not_3;68;4;10.15
Not_3;69;4;14.83
Not_3;70;4;8.6
Not_3;71;4;10.95
Not_3;72;4;8.55
Not_3;73;4;8.6
Not_3;74;4;22.65
Not_3;75;4;8.6
Not_3;76;4;12.5
Not_3;77;4;13.3
Not_3;78;4;21.85
Not_3;79;4;32.8
Not_3;80;4;12.5
Not_3;81;4;7.8
Not_3;82;4;16.4
Not_3;83;4;17.2
Not_3;84;4;22.65
Not_3;85;4;14.05
Not_3;86;4;11.7
Not_3;87;4;12.5
Not_3;88;4;25.8
Not_3;89;4;30.45
Not_3;90;4;8.55
Not_3;91;4;18.75
Not_3;92;4;17.2
Not_3;93;4;24.2
Not_3;94;4;40.6
Not_3;95;4;20.35
Not_3;96;4;28.9
Not_3;97;4;38.3
Not_3;98;4;38.25
Not_3;99;4;78.15
Not_3;100;4;39
Not_3;101;4;35.25
Not_3;102;4;78.25
Not_3;103;4;43
Not_3;104;4;97.75
Not_3;105;4;39
Not_3;106;4;50.75
Not_3;107;4;46.75
Not_3;108;4;50.75
Not_3;109;4;89.75
Not_3;110;4;46.75
Not_3;111;4;50.75
Not_3;112;4;70.25
Not_3;113;4;66.5
Not_3;114;4;90
Not_3;115;4;47
Not_3;116;4;46.75
Not_3;117;4;35.25
Not_3;118;4;50.75
Not_3;119;4;74.25
Not_3;120;4;66.5
Not_3;121;4;58.5
Not_3;122;4;117
Not_3;123;4;62.5
Not_3;124;4;125
Not_3;125;4;46.75
Not_3;126;4;82
Not_3;127;4;82
Not_3;128;4;152.5
Not_3;129;4;191.5
Not_3;130;4;78
Not_3;131;4;55
Not_3;132;4;125
Not_3;133;4;102
Not_3;134;4;172
Not_3;135;4;109
Not_3;136;4;78
Not_3;137;4;109
Not_3;138;4;125
Not_3;139;4;179.5
Not_3;140;4;102
Not_3;141;4;93.5
Not_3;142;4;164.5
Not_3;143;4;180
Not_3;144;4;203
Not_3;145;4;187.5
Not_3;146;4;219
Not_3;147;4;211
Not_3;148;4;125
Not_3;149;4;281
Not_3;150;4;94
Not_3;151;4;101.5
Not_3;152;4;328
Not_3;153;4;453.5
Not_3;154;4;398.5
Not_3;155;4;258
Not_3;156;4;281
Not_3;157;4;265.5
Not_3;158;4;406.5
Not_3;159;4;390.5
Not_3;160;4;211
Not_3;161;4;297
Not_3;162;4;195.5
Not_3;163;4;289
Not_3;164;4;383
Not_3;165;4;242
Not_3;166;4;312.5
Not_3;167;4;467.5
Not_3;168;4;702.5
Not_3;169;4;470
Not_3;170;4;235
Not_3;171;4;272.5
Not_3;172;4;352.5
Not_3;173;4;625
Not_3;174;4;742.5
Not_3;175;4;430
Not_3;176;4;430
Not_3;177;4;585
Not_3;178;4;662.5
Not_3;179;4;702.5
Not_3;0;5;1.58
Not_3;1;5;2.73
Not_3;2;5;3.13
Not_3;3;5;3.5
Not_3;4;5;5.85
Not_3;5;5;2.73
Not_3;6;5;2.35
Not_3;7;5;3.13
Not_3;8;5;4.3
Not_3;9;5;3.9
Not_3;10;5;3.13
Not_3;11;5;5.48
Not_3;12;5;5.48
Not_3;13;5;4.68
Not_3;14;5;5.48
Not_3;15;5;3.13
Not_3;16;5;4.68
Not_3;17;5;4.3
Not_3;18;5;6.25
Not_3;19;5;4.3
Not_3;20;5;3.53
Not_3;21;5;5.45
Not_3;22;5;6.63
Not_3;23;5;5.23
Not_3;24;5;3.9
Not_3;25;5;3.9
Not_3;26;5;3.9
Not_3;27;5;7.03
Not_3;28;5;4.68
Not_3;29;5;5.48
Not_3;30;5;3.5
Not_3;31;5;3.15
Not_3;32;5;4.68
Not_3;33;5;5.08
Not_3;34;5;4.3
Not_3;35;5;2.35
Not_3;36;5;2.35
Not_3;37;5;8.2
Not_3;38;5;5.85
Not_3;39;5;5.85
Not_3;40;5;4.68
Not_3;41;5;6.25
Not_3;42;5;7.03
Not_3;43;5;7.8
Not_3;44;5;13.28
Not_3;45;5;6.25
Not_3;46;5;5.5
Not_3;47;5;5.1
Not_3;48;5;8.98
Not_3;49;5;11.8
Not_3;50;5;3.53
Not_3;51;5;4.68
Not_3;52;5;12.13
Not_3;53;5;8.6
Not_3;54;5;10.15
Not_3;55;5;5.08
Not_3;56;5;6.63
Not_3;57;5;8.98
Not_3;58;5;9.38
Not_3;59;5;13.68
Not_3;60;5;7.03
Not_3;61;5;9.75
Not_3;62;5;6.65
Not_3;63;5;11.73
Not_3;64;5;23.05
Not_3;65;5;9
Not_3;66;5;11.7
Not_3;67;5;10.53
Not_3;68;5;11.33
Not_3;69;5;17.58
Not_3;70;5;8.6
Not_3;71;5;8.55
Not_3;72;5;10.95
Not_3;73;5;10.15
Not_3;74;5;21.9
Not_3;75;5;8.6
Not_3;76;5;12.5
Not_3;77;5;15.6
Not_3;78;5;15.65
Not_3;79;5;20.35
Not_3;80;5;11.7
Not_3;81;5;7.8
Not_3;82;5;21.9
Not_3;83;5;18
Not_3;84;5;23.4
Not_3;85;5;12.55
Not_3;86;5;10.95
Not_3;87;5;14.1
Not_3;88;5;19.5
Not_3;89;5;34.35
Not_3;90;5;11.7
Not_3;91;5;19.5
Not_3;92;5;17.95
Not_3;93;5;17.2
Not_3;94;5;24.25
Not_3;95;5;48.45
Not_3;96;5;46.1
Not_3;97;5;35.15
Not_3;98;5;35.95
Not_3;99;5;50.75
Not_3;100;5;39
Not_3;101;5;43
Not_3;102;5;78
Not_3;103;5;43
Not_3;104;5;90
Not_3;105;5;35.25
Not_3;106;5;46.75
Not_3;107;5;47
Not_3;108;5;50.75
Not_3;109;5;86
Not_3;110;5;47
Not_3;111;5;58.5
Not_3;112;5;58.5
Not_3;113;5;54.75
Not_3;114;5;90
Not_3;115;5;43
Not_3;116;5;58.5
Not_3;117;5;39
Not_3;118;5;82
Not_3;119;5;74
Not_3;120;5;62.5
Not_3;121;5;66.5
Not_3;122;5;89.75
Not_3;123;5;109.25
Not_3;124;5;140.5
Not_3;125;5;78.25
Not_3;126;5;74.25
Not_3;127;5;109.25
Not_3;128;5;152.5
Not_3;129;5;175.75
Not_3;130;5;78.5
Not_3;131;5;39
Not_3;132;5;125
Not_3;133;5;86
Not_3;134;5;172
Not_3;135;5;101.5
Not_3;136;5;148
Not_3;137;5;133
Not_3;138;5;148.5
Not_3;139;5;164
Not_3;140;5;94
Not_3;141;5;94
Not_3;142;5;179.5
Not_3;143;5;258
Not_3;144;5;140.5
Not_3;145;5;172
Not_3;146;5;226.5
Not_3;147;5;195.5
Not_3;148;5;125
Not_3;149;5;227
Not_3;150;5;85.5
Not_3;151;5;94
Not_3;152;5;351.5
Not_3;153;5;265.5
Not_3;154;5;391
Not_3;155;5;257.5
Not_3;156;5;242
Not_3;157;5;289.5
Not_3;158;5;336
Not_3;159;5;477
Not_3;160;5;234
Not_3;161;5;304.5
Not_3;162;5;164
Not_3;163;5;352
Not_3;164;5;242.5
Not_3;165;5;242.5
Not_3;166;5;352.5
Not_3;167;5;510
Not_3;168;5;702.5
Not_3;169;5;625
Not_3;170;5;235
Not_3;171;5;272.5
Not_3;172;5;390
Not_3;173;5;312.5
Not_3;174;5;900
Not_3;175;5;430
Not_3;176;5;430
Not_3;177;5;625
Not_3;178;5;625
Not_3;179;5;625
Not_3;0;6;2.35
Not_3;1;6;2.73
Not_3;2;6;3.9
Not_3;3;6;2.35
Not_3;4;6;4.3
Not_3;5;6;2.75
Not_3;6;6;2.73
Not_3;7;6;2.73
Not_3;8;6;3.13
Not_3;9;6;3.93
Not_3;10;6;3.13
Not_3;11;6;3.9
Not_3;12;6;5.08
Not_3;13;6;4.68
Not_3;14;6;5.45
Not_3;15;6;3.13
Not_3;16;6;3.13
Not_3;17;6;4.68
Not_3;18;6;4.3
Not_3;19;6;5.08
Not_3;20;6;3.5
Not_3;21;6;4.3
Not_3;22;6;7.03
Not_3;23;6;3.53
Not_3;24;6;3.9
Not_3;25;6;4.3
Not_3;26;6;4.3
Not_3;27;6;5.85
Not_3;28;6;5.88
Not_3;29;6;4.68
Not_3;30;6;3.13
Not_3;31;6;3.13
Not_3;32;6;4.7
Not_3;33;6;5.08
Not_3;34;6;8.2
Not_3;35;6;2.35
Not_3;36;6;2.35
Not_3;37;6;7.8
Not_3;38;6;5.08
Not_3;39;6;6.65
Not_3;40;6;4.3
Not_3;41;6;7.03
Not_3;42;6;7.03
Not_3;43;6;7.03
Not_3;44;6;14.08
Not_3;45;6;5.6
Not_3;46;6;5.48
Not_3;47;6;5.08
Not_3;48;6;9.38
Not_3;49;6;10.55
Not_3;50;6;3.5
Not_3;51;6;4.68
Not_3;52;6;14.83
Not_3;53;6;10.95
Not_3;54;6;15.63
Not_3;55;6;7.03
Not_3;56;6;6.65
Not_3;57;6;10.15
Not_3;58;6;8.6
Not_3;59;6;13.28
Not_3;60;6;6.65
Not_3;61;6;6.25
Not_3;62;6;6.65
Not_3;63;6;18.75
Not_3;64;6;17.2
Not_3;65;6;8.58
Not_3;66;6;10.18
Not_3;67;6;11.33
Not_3;68;6;12.13
Not_3;69;6;17.2
Not_3;70;6;9.4
Not_3;71;6;11.75
Not_3;72;6;10.95
Not_3;73;6;8.55
Not_3;74;6;17.15
Not_3;75;6;8.6
Not_3;76;6;12.5
Not_3;77;6;16.4
Not_3;78;6;13.3
Not_3;79;6;18.75
Not_3;80;6;11.7
Not_3;81;6;22.7
Not_3;82;6;21.85
Not_3;83;6;23.45
Not_3;84;6;22.65
Not_3;85;6;11.7
Not_3;86;6;11.75
Not_3;87;6;13.25
Not_3;88;6;15.65
Not_3;89;6;22.65
Not_3;90;6;15.65
Not_3;91;6;14.85
Not_3;92;6;18.75
Not_3;93;6;17.2
Not_3;94;6;23.45
Not_3;95;6;20.3
Not_3;96;6;53.9
Not_3;97;6;49.2
Not_3;98;6;25
Not_3;99;6;66.4
Not_3;100;6;39
Not_3;101;6;39
Not_3;102;6;62.5
Not_3;103;6;74
Not_3;104;6;94
Not_3;105;6;35
Not_3;106;6;46.75
Not_3;107;6;47
Not_3;108;6;74.25
Not_3;109;6;97.5
Not_3;110;6;43
Not_3;111;6;39
Not_3;112;6;62.5
Not_3;113;6;54.75
Not_3;114;6;82
Not_3;115;6;46.75
Not_3;116;6;50.75
Not_3;117;6;35
Not_3;118;6;93.75
Not_3;119;6;78.25
Not_3;120;6;58.75
Not_3;121;6;93.75
Not_3;122;6;97.75
Not_3;123;6;117.25
Not_3;124;6;148.5
Not_3;125;6;78
Not_3;126;6;31.25
Not_3;127;6;125
Not_3;128;6;129
Not_3;129;6;160
Not_3;130;6;101.5
Not_3;131;6;39.5
Not_3;132;6;125
Not_3;133;6;101.5
Not_3;134;6;172
Not_3;135;6;101.5
Not_3;136;6;148.5
Not_3;137;6;172
Not_3;138;6;211
Not_3;139;6;148.5
Not_3;140;6;102
Not_3;141;6;109.5
Not_3;142;6;195.5
Not_3;143;6;227
Not_3;144;6;148
Not_3;145;6;148.5
Not_3;146;6;93.5
Not_3;147;6;164
Not_3;148;6;125
Not_3;149;6;242
Not_3;150;6;94
Not_3;151;6;85.5
Not_3;152;6;258
Not_3;153;6;266
Not_3;154;6;406.5
Not_3;155;6;172
Not_3;156;6;234.5
Not_3;157;6;344.5
Not_3;158;6;305
Not_3;159;6;422
Not_3;160;6;187.5
Not_3;161;6;320
Not_3;162;6;156.5
Not_3;163;6;336
Not_3;164;6;227
Not_3;165;6;414.5
Not_3;166;6;312.5
Not_3;167;6;662.5
Not_3;168;6;547.5
Not_3;169;6;937.5
Not_3;170;6;235
Not_3;171;6;235
Not_3;172;6;350
Not_3;173;6;352.5
Not_3;174;6;390
Not_3;175;6;390
Not_3;176;6;392.5
Not_3;177;6;860
Not_3;178;6;430
Not_3;179;6;625
Not_3;0;7;2.73
Not_3;1;7;2.75
Not_3;2;7;3.13
Not_3;3;7;2.73
Not_3;4;7;4.7
Not_3;5;7;3.5
Not_3;6;7;2.73
Not_3;7;7;3.53
Not_3;8;7;3.53
Not_3;9;7;4.3
Not_3;10;7;2.75
Not_3;11;7;4.3
Not_3;12;7;5.48
Not_3;13;7;5.48
Not_3;14;7;5.48
Not_3;15;7;2.73
Not_3;16;7;3.13
Not_3;17;7;4.7
Not_3;18;7;5.45
Not_3;19;7;6.25
Not_3;20;7;3.53
Not_3;21;7;4.68
Not_3;22;7;6.63
Not_3;23;7;3.13
Not_3;24;7;7.03
Not_3;25;7;3.9
Not_3;26;7;4.7
Not_3;27;7;7.03
Not_3;28;7;6.25
Not_3;29;7;4.3
Not_3;30;7;3.5
Not_3;31;7;3.53
Not_3;32;7;4.68
Not_3;33;7;5.48
Not_3;34;7;9.38
Not_3;35;7;2.73
Not_3;36;7;2.73
Not_3;37;7;5.48
Not_3;38;7;5.85
Not_3;39;7;7.03
Not_3;40;7;3.9
Not_3;41;7;9.38
Not_3;42;7;7.4
Not_3;43;7;7.43
Not_3;44;7;15.25
Not_3;45;7;5.88
Not_3;46;7;5.85
Not_3;47;7;5.08
Not_3;48;7;11.73
Not_3;49;7;7.83
Not_3;50;7;3.13
Not_3;51;7;4.7
Not_3;52;7;5.48
Not_3;53;7;10.95
Not_3;54;7;12.9
Not_3;55;7;10.15
Not_3;56;7;6.65
Not_3;57;7;13.28
Not_3;58;7;10.15
Not_3;59;7;13.68
Not_3;60;7;5.08
Not_3;61;7;5.08
Not_3;62;7;7.03
Not_3;63;7;16.05
Not_3;64;7;16.43
Not_3;65;7;5.85
Not_3;66;7;9.78
Not_3;67;7;10.55
Not_3;68;7;12.13
Not_3;69;7;13.28
Not_3;70;7;7.8
Not_3;71;7;10.9
Not_3;72;7;10.9
Not_3;73;7;9.4
Not_3;74;7;15.65
Not_3;75;7;9.4
Not_3;76;7;8.55
Not_3;77;7;14.85
Not_3;78;7;13.3
Not_3;79;7;20.35
Not_3;80;7;12.5
Not_3;81;7;22.65
Not_3;82;7;14.1
Not_3;83;7;25.8
Not_3;84;7;18.75
Not_3;85;7;11.7
Not_3;86;7;10.95
Not_3;87;7;15.65
Not_3;88;7;14.8
Not_3;89;7;21.1
Not_3;90;7;16.4
Not_3;91;7;15.6
Not_3;92;7;20.3
Not_3;93;7;28.1
Not_3;94;7;40.6
Not_3;95;7;21.85
Not_3;96;7;19.5
Not_3;97;7;45.3
Not_3;98;7;33.6
Not_3;99;7;51.55
Not_3;100;7;39.25
Not_3;101;7;54.5
Not_3;102;7;43
Not_3;103;7;82
Not_3;104;7;58.75
Not_3;105;7;39
Not_3;106;7;47
Not_3;107;7;58.5
Not_3;108;7;78
Not_3;109;7;109.5
Not_3;110;7;35
Not_3;111;7;31.25
Not_3;112;7;35.25
Not_3;113;7;54.75
Not_3;114;7;109.25
Not_3;115;7;50.75
Not_3;116;7;54.75
Not_3;117;7;35.25
Not_3;118;7;70.25
Not_3;119;7;97.75
Not_3;120;7;93.75
Not_3;121;7;101.75
Not_3;122;7;113.5
Not_3;123;7;117.25
Not_3;124;7;66.25
Not_3;125;7;78
Not_3;126;7;31.25
Not_3;127;7;113.25
Not_3;128;7;109.25
Not_3;129;7;152.5
Not_3;130;7;78.5
Not_3;131;7;86
Not_3;132;7;125
Not_3;133;7;102
Not_3;134;7;156
Not_3;135;7;109
Not_3;136;7;187.5
Not_3;137;7;171.5
Not_3;138;7;203.5
Not_3;139;7;179.5
Not_3;140;7;101.5
Not_3;141;7;156.5
Not_3;142;7;203.5
Not_3;143;7;195.5
Not_3;144;7;164
Not_3;145;7;164
Not_3;146;7;86
Not_3;147;7;156
Not_3;148;7;148.5
Not_3;149;7;242
Not_3;150;7;93.5
Not_3;151;7;140.5
Not_3;152;7;320.5
Not_3;153;7;414
Not_3;154;7;461
Not_3;155;7;164.5
Not_3;156;7;234.5
Not_3;157;7;226.5
Not_3;158;7;351.5
Not_3;159;7;421.5
Not_3;160;7;179.5
Not_3;161;7;226.5
Not_3;162;7;156.5
Not_3;163;7;281
Not_3;164;7;414
Not_3;165;7;414.5
Not_3;166;7;312.5
Not_3;167;7;585
Not_3;168;7;507.5
Not_3;169;7;897.5
Not_3;170;7;232.5
Not_3;171;7;275
Not_3;172;7;350
Not_3;173;7;350
Not_3;174;7;392.5
Not_3;175;7;390
Not_3;176;7;470
Not_3;177;7;507.5
Not_3;178;7;390
Not_3;179;7;625
Not_3;0;8;1.95
Not_3;1;8;2.73
Not_3;2;8;3.13
Not_3;3;8;3.13
Not_3;4;8;4.68
Not_3;5;8;2.75
Not_3;6;8;1.95
Not_3;7;8;2.73
Not_3;8;8;3.5
Not_3;9;8;4.28
Not_3;10;8;3.13
Not_3;11;8;3.9
Not_3;12;8;5.85
Not_3;13;8;4.68
Not_3;14;8;6.25
Not_3;15;8;2.73
Not_3;16;8;3.13
Not_3;17;8;5.85
Not_3;18;8;6.28
Not_3;19;8;5.08
Not_3;20;8;3.53
Not_3;21;8;5.08
Not_3;22;8;7.8
Not_3;23;8;3.13
Not_3;24;8;8.6
Not_3;25;8;4.3
Not_3;26;8;4.7
Not_3;27;8;7.43
Not_3;28;8;7.43
Not_3;29;8;4.68
Not_3;30;8;3.53
Not_3;31;8;3.13
Not_3;32;8;4.3
Not_3;33;8;7.05
Not_3;34;8;9.38
Not_3;35;8;2.73
Not_3;36;8;2.73
Not_3;37;8;5.48
Not_3;38;8;5.85
Not_3;39;8;7.83
Not_3;40;8;3.9
Not_3;41;8;8.6
